Name,NumCells,NumActive,NumInactive,FractionActive,FractionInactive,Parameters
C - 07(fld 11 wv DAPI - DAPI),48,9,39,0.1875,0.8125,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 12 wv DAPI - DAPI),130,23,107,0.17692307692307693,0.823076923076923,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 13 wv DAPI - DAPI),147,15,132,0.10204081632653061,0.8979591836734694,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 14 wv DAPI - DAPI),69,16,53,0.2318840579710145,0.7681159420289855,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 15 wv DAPI - DAPI),44,24,20,0.5454545454545454,0.45454545454545453,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 16 wv DAPI - DAPI),71,33,38,0.4647887323943662,0.5352112676056338,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 17 wv DAPI - DAPI),59,24,35,0.4067796610169492,0.5932203389830508,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 18 wv DAPI - DAPI),62,20,42,0.3225806451612903,0.6774193548387096,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 19 wv DAPI - DAPI),103,22,81,0.21359223300970873,0.7864077669902912,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 20 wv DAPI - DAPI),31,17,14,0.5483870967741935,0.45161290322580644,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 21 wv DAPI - DAPI),41,24,17,0.5853658536585366,0.4146341463414634,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 22 wv DAPI - DAPI),54,22,32,0.4074074074074074,0.5925925925925926,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 23 wv DAPI - DAPI),63,29,34,0.4603174603174603,0.5396825396825397,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 24 wv DAPI - DAPI),69,33,36,0.4782608695652174,0.5217391304347826,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 07(fld 25 wv DAPI - DAPI),0,0,0,NaN,NaN,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 08(fld 01 wv DAPI - DAPI),0,0,0,NaN,NaN,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 08(fld 02 wv DAPI - DAPI),0,0,0,NaN,NaN,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 08(fld 03 wv DAPI - DAPI),0,0,0,NaN,NaN,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 08(fld 04 wv DAPI - DAPI),0,0,0,NaN,NaN,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
C - 08(fld 05 wv DAPI - DAPI),0,0,0,NaN,NaN,"{'min_thresh': 0.25, 'max_thresh': 1.0, 'min_size': 150, 'mineccentricity': 0.5, 'minsolidity': 0.89}"
